Order_ID,Order_Date,Customer_ID,Product_ID,Rep_ID,Quantity,Discount,Sales,Profit
ORD036498,2025-09-03,CUST03320,PROD0069,REP018,4,0,82204.0,19688.0
ORD036499,2024-11-17,CUST01813,PROD0481,REP038,3,20,105213.6,11790.6
ORD036500,2025-09-05,CUST00719,PROD0094,REP045,4,10,19350.0,3990.0
ORD036501,2024-12-02,CUST04176,PROD0199,REP046,2,5,25482.8,6128.8
ORD036502,2024-11-25,CUST00405,PROD0371,REP023,5,0,94940.0,17085.0
ORD036503,2025-02-09,CUST02577,PROD0122,REP007,1,0,12051.0,2301.0
ORD036504,2026-02-26,CUST04334,PROD0051,REP051,4,10,119188.8,27764.8
ORD036505,2024-12-14,CUST02129,PROD0421,REP072,3,5,29725.5,8866.5
ORD036506,2025-11-28,CUST02401,PROD0329,REP021,3,0,35883.0,10188.0
ORD036507,2025-03-26,CUST04857,PROD0310,REP023,4,5,107019.4,32179.4
ORD036508,2024-08-05,CUST01905,PROD0260,REP089,4,15,188927.8,34171.8
ORD036509,2026-01-28,CUST03350,PROD0444,REP082,5,10,258651.0,73731.0
ORD036510,2024-09-04,CUST04784,PROD0130,REP068,4,0,93308.0,20648.0
ORD036511,2025-03-24,CUST03381,PROD0419,REP061,2,0,13468.0,2652.0
ORD036512,2025-07-05,CUST00230,PROD0470,REP065,4,0,59868.0,17296.0
ORD036513,2026-04-23,CUST03749,PROD0495,REP098,3,20,11023.2,2356.2
ORD036514,2026-05-31,CUST02305,PROD0133,REP033,3,20,78276.0,7944.0
ORD036515,2025-08-06,CUST04009,PROD0332,REP034,5,10,15885.0,3995.0
ORD036516,2024-10-30,CUST01441,PROD0429,REP029,1,5,30768.6,4008.6
ORD036517,2026-01-27,CUST04560,PROD0024,REP004,5,15,59929.25,14359.25
ORD036518,2025-09-07,CUST00926,PROD0026,REP096,3,5,47156.1,15722.1
ORD036519,2025-02-20,CUST00533,PROD0375,REP012,4,0,88588.0,28024.0
ORD036520,2025-12-20,CUST03319,PROD0077,REP094,1,10,2053.8,477.8
ORD036521,2026-03-16,CUST02129,PROD0257,REP073,3,0,81750.0,11058.0
ORD036522,2025-08-25,CUST01481,PROD0010,REP027,5,20,269432.0,54027.0
ORD036523,2026-04-23,CUST01767,PROD0418,REP088,5,20,41780.0,4555.0
ORD036524,2024-07-28,CUST00429,PROD0218,REP096,3,0,106413.0,28278.0
ORD036525,2026-06-07,CUST00586,PROD0473,REP098,1,20,46365.6,2440.6
ORD036526,2026-04-14,CUST02338,PROD0218,REP020,5,5,168487.25,38262.25
ORD036527,2025-04-21,CUST00476,PROD0223,REP040,3,15,134976.6,20922.6
ORD036528,2026-03-23,CUST03612,PROD0312,REP055,4,10,149468.4,22192.4
ORD036529,2026-01-19,CUST04855,PROD0146,REP034,2,0,28270.0,7314.0
ORD036530,2025-04-30,CUST03896,PROD0400,REP070,3,0,80496.0,23994.0
ORD036531,2024-12-18,CUST02804,PROD0498,REP073,4,5,97542.2,8794.2
ORD036532,2025-09-07,CUST03907,PROD0072,REP093,5,10,24795.0,7070.0
ORD036533,2024-09-30,CUST00924,PROD0081,REP011,2,10,71839.8,13315.8
ORD036534,2026-02-06,CUST01795,PROD0069,REP100,4,0,82204.0,19688.0
ORD036535,2025-10-04,CUST04505,PROD0017,REP025,1,10,48512.7,11428.7
ORD036536,2024-09-11,CUST01634,PROD0401,REP013,4,15,28271.0,2111.0
ORD036537,2025-07-04,CUST01121,PROD0407,REP045,5,20,44016.0,-764.0
ORD036538,2024-11-18,CUST00449,PROD0177,REP015,2,0,36840.0,7164.0
ORD036539,2025-10-21,CUST02938,PROD0414,REP083,3,20,152040.0,18120.0
ORD036540,2026-02-14,CUST00462,PROD0333,REP037,1,15,14369.25,1329.25
ORD036541,2025-05-07,CUST03700,PROD0457,REP026,5,15,9409.5,2234.5
ORD036542,2025-12-18,CUST03356,PROD0214,REP001,3,5,98949.15,30420.15
ORD036543,2024-09-09,CUST03263,PROD0208,REP049,1,5,41850.35,8519.35
ORD036544,2025-03-15,CUST00843,PROD0387,REP090,2,0,43728.0,10590.0
ORD036545,2024-08-14,CUST00239,PROD0461,REP014,1,20,12434.4,2287.4
ORD036546,2025-06-12,CUST03369,PROD0373,REP091,5,0,137750.0,19070.0
ORD036547,2026-03-01,CUST04493,PROD0250,REP088,2,15,35252.9,6198.9
ORD036548,2025-06-13,CUST00540,PROD0025,REP029,4,5,75361.6,19297.6
ORD036549,2025-02-15,CUST04853,PROD0306,REP022,5,15,53324.75,9299.75
ORD036550,2024-11-17,CUST04399,PROD0388,REP052,1,15,17193.8,374.8
ORD036551,2026-06-25,CUST00124,PROD0024,REP082,3,10,38072.7,10730.7
ORD036552,2024-09-22,CUST00956,PROD0460,REP055,2,5,78291.4,21563.4
ORD036553,2025-11-20,CUST03015,PROD0450,REP054,3,15,31918.35,-694.65
ORD036554,2026-03-24,CUST01075,PROD0400,REP038,1,20,21465.6,2631.6
ORD036555,2024-10-28,CUST00460,PROD0071,REP064,2,20,93990.4,6386.4
ORD036556,2026-01-03,CUST02190,PROD0412,REP058,4,0,34668.0,4720.0
ORD036557,2024-08-07,CUST03346,PROD0029,REP061,4,0,11812.0,3852.0
ORD036558,2026-02-19,CUST03296,PROD0212,REP033,1,5,31695.8,3197.8
ORD036559,2025-03-01,CUST03034,PROD0260,REP044,4,10,200041.2,45285.2
ORD036560,2025-12-18,CUST03694,PROD0272,REP052,2,10,2597.4,713.4
ORD036561,2025-02-14,CUST04334,PROD0225,REP049,1,10,46394.1,13930.1
ORD036562,2025-08-08,CUST02528,PROD0225,REP010,2,15,87633.3,22705.3
ORD036563,2025-09-03,CUST00451,PROD0498,REP099,2,0,51338.0,6964.0
ORD036564,2025-07-27,CUST00212,PROD0312,REP070,2,15,70582.3,6944.3
ORD036565,2025-07-07,CUST02451,PROD0470,REP009,5,10,67351.5,14136.5
ORD036566,2024-12-29,CUST00677,PROD0451,REP036,3,5,144856.95,44641.95
ORD036567,2025-07-05,CUST01420,PROD0171,REP046,5,20,130008.0,-2522.0
ORD036568,2026-01-03,CUST03436,PROD0425,REP024,3,20,139087.2,17182.2
ORD036569,2025-09-28,CUST04584,PROD0488,REP048,3,15,41707.8,2848.8
ORD036570,2025-09-27,CUST02809,PROD0214,REP091,3,15,88533.45,20004.45
ORD036571,2025-08-24,CUST02335,PROD0145,REP053,1,10,25192.8,2585.8
ORD036572,2026-01-24,CUST03171,PROD0323,REP100,3,10,139981.5,35497.5
ORD036573,2024-11-02,CUST02353,PROD0329,REP038,5,10,53824.5,10999.5
ORD036574,2024-11-25,CUST01408,PROD0328,REP052,4,5,245233.0,49053.0
ORD036575,2025-12-31,CUST00318,PROD0452,REP010,1,15,28769.95,4561.95
ORD036576,2025-09-23,CUST01660,PROD0444,REP005,4,5,218416.4,70480.4
ORD036577,2026-04-13,CUST03052,PROD0288,REP010,2,20,101160.0,8596.0
ORD036578,2025-03-12,CUST03597,PROD0095,REP025,4,20,213651.2,45335.2
ORD036579,2025-01-25,CUST02335,PROD0305,REP065,5,10,313186.5,76406.5
ORD036580,2025-11-16,CUST00288,PROD0486,REP039,2,20,69520.0,9916.0
ORD036581,2024-07-19,CUST03829,PROD0321,REP001,4,10,25455.6,5159.6
ORD036582,2025-02-23,CUST02808,PROD0337,REP003,1,5,24918.5,3763.5
ORD036583,2024-09-23,CUST04931,PROD0395,REP064,5,20,53324.0,7384.0
ORD036584,2025-02-04,CUST04300,PROD0293,REP096,4,20,86806.4,13206.4
ORD036585,2025-03-24,CUST01665,PROD0151,REP064,2,10,71771.4,11023.4
ORD036586,2024-11-14,CUST00452,PROD0131,REP006,1,0,72872.0,24152.0
ORD036587,2024-08-02,CUST03783,PROD0038,REP070,3,0,59325.0,13434.0
ORD036588,2025-03-06,CUST02950,PROD0337,REP067,3,0,78690.0,15225.0
ORD036589,2024-09-19,CUST04717,PROD0491,REP072,3,10,46615.5,7639.5
ORD036590,2026-06-05,CUST01604,PROD0330,REP061,2,20,39233.6,1281.6
ORD036591,2024-07-30,CUST03610,PROD0294,REP069,2,20,112067.2,13639.2
ORD036592,2025-04-03,CUST02902,PROD0008,REP003,4,0,89084.0,29492.0
ORD036593,2024-09-19,CUST02623,PROD0194,REP029,1,20,48640.0,8468.0
ORD036594,2026-06-07,CUST04330,PROD0294,REP038,2,10,126075.6,27647.6
ORD036595,2025-10-20,CUST03937,PROD0142,REP003,2,15,43916.1,10240.1
ORD036596,2024-12-13,CUST04187,PROD0032,REP062,5,5,236716.25,52676.25
ORD036597,2025-07-19,CUST02889,PROD0203,REP089,1,5,21789.2,7223.2
ORD036598,2025-03-11,CUST01504,PROD0349,REP051,2,20,2513.6,469.6
ORD036599,2024-07-09,CUST04015,PROD0311,REP088,3,15,186297.9,40788.9
ORD036600,2026-05-01,CUST02273,PROD0367,REP091,5,0,351375.0,115510.0
ORD036601,2024-10-14,CUST02921,PROD0394,REP099,4,20,150684.8,26928.8
ORD036602,2026-03-10,CUST01378,PROD0143,REP046,3,15,4335.0,867.0
ORD036603,2026-01-25,CUST02622,PROD0108,REP091,3,0,70152.0,21495.0
ORD036604,2025-04-02,CUST02003,PROD0153,REP014,4,20,212867.2,31759.2
ORD036605,2026-01-06,CUST00951,PROD0279,REP010,2,5,106770.5,34776.5
ORD036606,2025-08-31,CUST03658,PROD0339,REP042,1,15,11328.8,907.8
ORD036607,2026-01-20,CUST00003,PROD0113,REP087,2,0,77490.0,23798.0
ORD036608,2026-03-27,CUST04197,PROD0308,REP096,4,0,29720.0,5408.0
ORD036609,2026-04-25,CUST04821,PROD0304,REP015,5,20,28084.0,6034.0
ORD036610,2025-10-11,CUST01847,PROD0384,REP057,4,0,195968.0,45484.0
ORD036611,2026-04-12,CUST01318,PROD0125,REP058,5,20,163992.0,31592.0
ORD036612,2025-12-24,CUST01657,PROD0197,REP036,2,0,34292.0,11856.0
ORD036613,2024-12-12,CUST00587,PROD0343,REP015,1,10,28759.5,7393.5
ORD036614,2025-11-26,CUST02127,PROD0053,REP034,1,5,44036.3,11545.3
ORD036615,2026-04-22,CUST03464,PROD0398,REP014,4,0,129900.0,18096.0
ORD036616,2025-04-15,CUST03489,PROD0071,REP002,5,20,234976.0,15966.0
ORD036617,2026-05-14,CUST00248,PROD0069,REP011,5,0,102755.0,24610.0
ORD036618,2026-01-23,CUST00391,PROD0484,REP037,3,10,67599.9,11040.9
ORD036619,2025-10-06,CUST04481,PROD0287,REP091,4,5,246924.0,52620.0
ORD036620,2025-07-14,CUST04353,PROD0197,REP086,1,20,13716.8,2498.8
ORD036621,2026-03-30,CUST02940,PROD0065,REP065,5,10,26284.5,4259.5
ORD036622,2025-12-06,CUST02304,PROD0155,REP027,3,5,203401.65,59251.65
ORD036623,2026-03-21,CUST01535,PROD0020,REP058,4,20,100160.0,12548.0
ORD036624,2026-01-06,CUST04540,PROD0286,REP034,5,0,307455.0,114135.0
ORD036625,2025-10-02,CUST04660,PROD0154,REP058,3,10,83851.2,15943.2
ORD036626,2025-04-07,CUST01019,PROD0424,REP047,1,5,28220.7,6869.7
ORD036627,2025-07-09,CUST00489,PROD0118,REP022,4,20,100412.8,18500.8
ORD036628,2024-12-31,CUST04528,PROD0281,REP010,3,10,173674.8,47875.8
ORD036629,2025-03-02,CUST03005,PROD0165,REP085,5,5,91309.25,15049.25
ORD036630,2025-03-17,CUST01570,PROD0262,REP001,3,0,135609.0,44511.0
ORD036631,2026-02-04,CUST04349,PROD0130,REP069,1,5,22160.65,3995.65
ORD036632,2024-08-28,CUST01038,PROD0337,REP073,1,15,22295.5,1140.5
ORD036633,2025-05-01,CUST02849,PROD0338,REP006,2,0,86704.0,28650.0
ORD036634,2024-12-31,CUST01430,PROD0492,REP096,5,20,175240.0,9445.0
ORD036635,2025-11-14,CUST04714,PROD0406,REP050,5,0,234620.0,83275.0
ORD036636,2024-12-04,CUST04521,PROD0116,REP047,1,5,5040.7,644.7
ORD036637,2025-05-29,CUST02850,PROD0456,REP006,3,20,166689.6,30684.6
ORD036638,2025-08-11,CUST04848,PROD0201,REP040,4,15,109854.0,15422.0
ORD036639,2025-11-02,CUST00375,PROD0059,REP073,3,10,62491.5,7303.5
ORD036640,2025-07-20,CUST00914,PROD0102,REP001,2,20,24137.6,2841.6
ORD036641,2025-11-09,CUST00459,PROD0300,REP035,2,10,48043.8,11625.8
ORD036642,2024-11-05,CUST04790,PROD0464,REP047,4,5,171285.0,39745.0
ORD036643,2026-03-12,CUST04540,PROD0006,REP015,3,20,74745.6,12243.6
ORD036644,2024-09-11,CUST01924,PROD0455,REP078,4,20,74857.6,7837.6
ORD036645,2024-09-10,CUST02289,PROD0170,REP049,2,15,84989.8,3881.8
ORD036646,2025-07-01,CUST01556,PROD0178,REP011,2,0,40354.0,11490.0
ORD036647,2026-03-30,CUST00954,PROD0298,REP005,2,5,34209.5,11243.5
ORD036648,2025-09-04,CUST00569,PROD0337,REP021,3,5,74755.5,11290.5
ORD036649,2025-11-23,CUST04381,PROD0470,REP074,2,0,29934.0,8648.0
ORD036650,2025-01-18,CUST00851,PROD0151,REP090,4,15,135568.2,14072.2
ORD036651,2024-10-10,CUST04514,PROD0187,REP055,2,10,12182.4,3054.4
ORD036652,2026-01-03,CUST02235,PROD0346,REP048,5,15,28572.75,6397.75
ORD036653,2025-02-06,CUST02122,PROD0294,REP089,4,20,224134.4,27278.4
ORD036654,2025-06-12,CUST02232,PROD0126,REP063,2,0,59376.0,8414.0
ORD036655,2025-02-06,CUST00227,PROD0364,REP039,2,20,27390.4,5456.4
ORD036656,2024-12-09,CUST00797,PROD0354,REP085,5,0,269015.0,58680.0
ORD036657,2025-11-04,CUST01240,PROD0128,REP084,5,5,271106.25,24901.25
ORD036658,2024-09-15,CUST00022,PROD0014,REP061,1,10,52996.5,11488.5
ORD036659,2026-02-13,CUST00675,PROD0420,REP028,5,10,67941.0,18931.0
ORD036660,2024-12-13,CUST02051,PROD0130,REP060,4,15,79311.8,6651.8
ORD036661,2025-06-10,CUST02970,PROD0446,REP096,1,0,11218.0,4174.0
ORD036662,2026-02-09,CUST04376,PROD0393,REP082,1,5,28268.2,9364.2
ORD036663,2025-12-19,CUST02187,PROD0017,REP022,5,10,242563.5,57143.5
ORD036664,2025-11-17,CUST04329,PROD0203,REP010,3,0,68808.0,25110.0
ORD036665,2026-07-02,CUST00821,PROD0102,REP016,5,10,67887.0,14647.0
ORD036666,2025-10-23,CUST01019,PROD0151,REP098,5,5,189396.75,37526.75
ORD036667,2025-10-12,CUST00871,PROD0053,REP012,2,0,92708.0,27726.0
ORD036668,2025-11-13,CUST02898,PROD0333,REP033,5,15,71846.25,6646.25
ORD036669,2025-03-17,CUST01347,PROD0420,REP015,5,15,64166.5,15156.5
ORD036670,2026-01-02,CUST03794,PROD0195,REP071,5,20,80156.0,8511.0
ORD036671,2025-01-10,CUST03121,PROD0359,REP046,3,20,11937.6,-62.4
ORD036672,2025-06-29,CUST04103,PROD0368,REP074,3,0,188544.0,48867.0
ORD036673,2025-12-07,CUST00449,PROD0210,REP034,5,10,218862.0,57782.0
ORD036674,2025-04-14,CUST01095,PROD0075,REP025,3,5,90105.6,27603.6
ORD036675,2026-03-06,CUST03537,PROD0478,REP048,4,0,84416.0,29296.0
ORD036676,2025-10-23,CUST02172,PROD0427,REP014,4,10,204814.8,21394.8
ORD036677,2025-12-05,CUST03596,PROD0051,REP002,5,20,132432.0,18152.0
ORD036678,2025-05-02,CUST02195,PROD0184,REP099,3,15,105317.55,21872.55
ORD036679,2024-09-19,CUST03288,PROD0332,REP077,4,20,11296.0,1784.0
ORD036680,2026-06-04,CUST00310,PROD0364,REP056,3,20,41085.6,8184.6
ORD036681,2026-06-03,CUST01108,PROD0465,REP028,5,0,301430.0,61560.0
ORD036682,2025-06-25,CUST00310,PROD0119,REP018,2,5,39356.6,12508.6
ORD036683,2026-04-29,CUST00089,PROD0246,REP010,2,5,117391.5,20527.5
ORD036684,2026-03-30,CUST03265,PROD0392,REP023,1,0,18669.0,5869.0
ORD036685,2026-03-25,CUST01416,PROD0423,REP025,5,10,145377.0,17737.0
ORD036686,2025-04-14,CUST04803,PROD0083,REP033,4,5,64569.6,13537.6
ORD036687,2026-02-05,CUST03460,PROD0310,REP073,1,15,23938.55,5228.55
ORD036688,2024-07-17,CUST01684,PROD0121,REP032,1,15,35576.75,9322.75
ORD036689,2026-04-01,CUST04260,PROD0284,REP036,2,15,84070.1,7100.1
ORD036690,2025-09-21,CUST03212,PROD0485,REP094,4,0,131408.0,19416.0
ORD036691,2026-05-01,CUST04452,PROD0480,REP031,4,5,83223.8,22167.8
ORD036692,2024-12-16,CUST01849,PROD0161,REP054,3,20,18585.6,2670.6
ORD036693,2024-10-05,CUST03636,PROD0375,REP074,2,15,37649.9,7367.9
ORD036694,2026-02-10,CUST03846,PROD0412,REP100,3,0,26001.0,3540.0
ORD036695,2026-03-22,CUST02184,PROD0338,REP019,5,10,195084.0,49949.0
ORD036696,2025-06-01,CUST01323,PROD0255,REP050,5,15,173608.25,18598.25
ORD036697,2024-10-30,CUST01265,PROD0494,REP039,2,15,67559.7,12307.7
ORD036698,2025-12-29,CUST01303,PROD0383,REP088,2,0,58028.0,19776.0
ORD036699,2024-10-04,CUST03474,PROD0456,REP034,3,5,197943.9,61938.9
ORD036700,2026-05-03,CUST02662,PROD0301,REP090,4,0,225728.0,39532.0
ORD036701,2025-11-22,CUST04378,PROD0400,REP035,1,0,26832.0,7998.0
ORD036702,2024-07-23,CUST01202,PROD0394,REP049,3,0,141267.0,48450.0
ORD036703,2025-01-12,CUST03624,PROD0021,REP044,4,20,135360.0,-9144.0
ORD036704,2025-01-26,CUST04080,PROD0422,REP082,5,10,141133.5,14133.5
ORD036705,2024-12-08,CUST04024,PROD0391,REP041,3,0,19581.0,3945.0
ORD036706,2025-05-02,CUST04716,PROD0076,REP085,5,5,315390.5,81440.5
ORD036707,2025-10-16,CUST00670,PROD0311,REP072,1,0,73058.0,24555.0
ORD036708,2025-08-04,CUST04329,PROD0380,REP042,2,15,23793.2,3115.2
ORD036709,2026-03-25,CUST02278,PROD0461,REP012,3,5,44297.55,13856.55
ORD036710,2026-04-04,CUST01152,PROD0051,REP009,2,5,62905.2,17193.2
ORD036711,2024-10-15,CUST01585,PROD0498,REP034,5,15,109093.25,-1841.75
ORD036712,2025-08-17,CUST00704,PROD0406,REP086,2,10,84463.2,23925.2
ORD036713,2024-10-30,CUST03265,PROD0361,REP100,3,0,109083.0,21279.0
ORD036714,2025-03-25,CUST01451,PROD0213,REP020,4,5,18604.8,1832.8
ORD036715,2025-10-04,CUST02480,PROD0343,REP086,3,5,91071.75,26973.75
ORD036716,2025-06-18,CUST01993,PROD0262,REP032,1,5,42942.85,12576.85
ORD036717,2026-02-03,CUST01570,PROD0433,REP083,1,15,52887.0,11521.0
ORD036718,2024-12-18,CUST01198,PROD0495,REP074,4,10,16534.8,4978.8
ORD036719,2025-09-27,CUST01622,PROD0195,REP044,2,5,38074.1,9416.1
ORD036720,2024-11-22,CUST00497,PROD0496,REP017,5,10,265716.0,43471.0
ORD036721,2025-03-06,CUST04277,PROD0369,REP051,2,0,74256.0,17568.0
ORD036722,2024-10-21,CUST02536,PROD0414,REP047,4,10,228060.0,49500.0
ORD036723,2026-04-07,CUST02433,PROD0351,REP047,3,15,82084.5,3076.5
ORD036724,2026-04-17,CUST03344,PROD0196,REP043,5,20,201744.0,20139.0
ORD036725,2025-11-01,CUST01553,PROD0399,REP082,5,0,99095.0,30475.0
ORD036726,2024-11-14,CUST00252,PROD0336,REP006,4,20,147596.8,25536.8
ORD036727,2026-02-07,CUST02048,PROD0401,REP035,5,20,33260.0,560.0
ORD036728,2026-02-19,CUST00763,PROD0106,REP052,2,10,41162.4,8908.4
ORD036729,2024-10-17,CUST02709,PROD0082,REP095,2,5,57771.4,12645.4
ORD036730,2025-02-15,CUST01450,PROD0005,REP086,2,20,67211.2,-2896.8
ORD036731,2025-01-17,CUST04034,PROD0487,REP061,2,5,73072.1,11102.1
ORD036732,2024-09-16,CUST03209,PROD0338,REP079,1,0,43352.0,14325.0
ORD036733,2025-05-09,CUST03042,PROD0142,REP056,1,0,25833.0,8995.0
ORD036734,2025-08-19,CUST03350,PROD0162,REP072,2,10,115097.4,24737.4
ORD036735,2025-11-04,CUST01764,PROD0444,REP058,5,10,258651.0,73731.0
ORD036736,2025-02-02,CUST03322,PROD0182,REP055,5,15,153412.25,13342.25
ORD036737,2025-11-03,CUST02643,PROD0158,REP085,4,15,3712.8,12.8
ORD036738,2024-11-15,CUST03682,PROD0266,REP093,4,15,222859.8,35147.8
ORD036739,2025-02-27,CUST01321,PROD0114,REP034,3,5,37816.65,5110.65
ORD036740,2025-11-17,CUST01702,PROD0123,REP073,2,0,65602.0,14730.0
ORD036741,2025-01-09,CUST00801,PROD0339,REP055,2,0,26656.0,5814.0
ORD036742,2026-03-13,CUST01967,PROD0287,REP081,3,0,194940.0,49212.0
ORD036743,2026-01-22,CUST00164,PROD0310,REP046,4,10,101386.8,26546.8
ORD036744,2025-10-19,CUST02157,PROD0077,REP059,4,10,8215.2,1911.2
ORD036745,2026-05-16,CUST02088,PROD0160,REP012,4,20,193756.8,28360.8
ORD036746,2024-07-27,CUST01810,PROD0379,REP009,2,15,109990.0,10230.0
ORD036747,2025-07-20,CUST03421,PROD0314,REP032,3,5,182724.9,57798.9
ORD036748,2026-04-11,CUST00005,PROD0072,REP043,3,5,15703.5,5068.5
ORD036749,2025-07-09,CUST04336,PROD0205,REP011,4,10,46623.6,13431.6
ORD036750,2025-09-03,CUST01143,PROD0202,REP070,5,20,134224.0,28959.0
ORD036751,2026-05-26,CUST02514,PROD0168,REP075,2,5,40903.2,12893.2
ORD036752,2025-07-26,CUST00393,PROD0227,REP032,3,5,175403.25,47912.25
ORD036753,2025-03-31,CUST03460,PROD0090,REP087,1,20,36548.8,5003.8
ORD036754,2025-10-08,CUST01684,PROD0361,REP091,4,5,138171.8,21099.8
ORD036755,2025-05-18,CUST02915,PROD0272,REP076,1,20,1154.4,212.4
ORD036756,2025-10-13,CUST01527,PROD0076,REP021,4,20,212473.6,25313.6
ORD036757,2024-07-16,CUST01209,PROD0313,REP030,4,15,186391.4,37463.4
ORD036758,2024-08-14,CUST04655,PROD0418,REP026,4,5,39691.0,9911.0
ORD036759,2025-08-01,CUST00218,PROD0021,REP041,1,20,33840.0,-2286.0
ORD036760,2024-07-19,CUST02899,PROD0055,REP092,3,0,103563.0,34731.0
ORD036761,2025-03-26,CUST00205,PROD0097,REP058,2,5,74654.8,13782.8
ORD036762,2025-08-23,CUST00421,PROD0436,REP002,4,5,10370.2,3094.2
ORD036763,2025-06-08,CUST00288,PROD0359,REP059,3,15,12683.7,683.7
ORD036764,2025-08-19,CUST03475,PROD0209,REP023,2,20,103289.6,11853.6
ORD036765,2026-01-03,CUST01049,PROD0381,REP004,1,15,26568.45,500.45
ORD036766,2024-08-06,CUST03593,PROD0273,REP006,2,10,18640.8,3546.8
ORD036767,2025-06-13,CUST04163,PROD0133,REP075,4,20,104368.0,10592.0
ORD036768,2025-04-12,CUST03091,PROD0433,REP088,2,0,124440.0,41708.0
ORD036769,2025-09-07,CUST04527,PROD0119,REP011,4,5,78713.2,25017.2
ORD036770,2024-11-02,CUST03720,PROD0106,REP068,4,10,82324.8,17816.8
ORD036771,2025-11-26,CUST00314,PROD0327,REP050,2,15,21901.1,1973.1
ORD036772,2026-07-06,CUST04796,PROD0349,REP075,1,0,1571.0,549.0
ORD036773,2026-02-12,CUST01608,PROD0028,REP022,4,0,229132.0,70892.0
ORD036774,2025-12-16,CUST00357,PROD0047,REP006,4,5,11688.8,1040.8
ORD036775,2024-10-12,CUST04136,PROD0074,REP024,4,10,69390.0,20050.0
ORD036776,2025-05-04,CUST01984,PROD0074,REP027,3,5,54933.75,17928.75
ORD036777,2025-12-14,CUST04125,PROD0483,REP008,5,10,125514.0,5689.0
ORD036778,2025-11-20,CUST04125,PROD0256,REP008,1,20,38103.2,5077.2
ORD036779,2025-03-29,CUST00880,PROD0070,REP081,2,5,91416.6,8596.6
ORD036780,2025-07-26,CUST00048,PROD0435,REP067,3,0,35763.0,9855.0
ORD036781,2024-12-28,CUST04840,PROD0029,REP054,2,10,5315.4,1335.4
ORD036782,2025-09-19,CUST04895,PROD0194,REP064,3,10,164160.0,43644.0
ORD036783,2025-07-14,CUST02632,PROD0464,REP086,1,5,42821.25,9936.25
ORD036784,2025-12-02,CUST03273,PROD0169,REP023,5,10,178339.5,51159.5
ORD036785,2026-01-25,CUST01255,PROD0414,REP022,5,0,316750.0,93550.0
ORD036786,2025-03-23,CUST02094,PROD0248,REP002,5,5,223891.25,66401.25
ORD036787,2025-04-12,CUST01328,PROD0378,REP069,3,20,141172.8,-8152.2
ORD036788,2026-03-30,CUST03588,PROD0493,REP086,4,20,2972.8,588.8
ORD036789,2025-04-25,CUST02227,PROD0351,REP040,1,20,25752.0,-584.0
ORD036790,2025-06-08,CUST01497,PROD0377,REP028,1,20,15272.0,2849.0
ORD036791,2025-04-22,CUST00527,PROD0420,REP085,4,0,60392.0,21184.0
ORD036792,2024-07-15,CUST03371,PROD0248,REP004,2,10,84843.0,21847.0
ORD036793,2025-11-04,CUST04417,PROD0198,REP070,3,20,17304.0,3144.0
ORD036794,2024-07-26,CUST00081,PROD0232,REP040,5,20,166084.0,10419.0
ORD036795,2024-12-14,CUST00762,PROD0381,REP002,2,0,62514.0,10378.0
ORD036796,2025-04-20,CUST00067,PROD0478,REP033,4,10,75974.4,20854.4
ORD036797,2025-12-16,CUST04516,PROD0365,REP052,4,20,86163.2,7199.2
ORD036798,2024-08-17,CUST04434,PROD0029,REP008,4,20,9449.6,1489.6
ORD036799,2026-01-14,CUST00756,PROD0126,REP028,3,0,89064.0,12621.0
ORD036800,2025-03-31,CUST03381,PROD0391,REP062,2,20,10443.2,19.2
ORD036801,2026-02-09,CUST02262,PROD0208,REP056,2,0,88106.0,21444.0
ORD036802,2025-04-03,CUST02598,PROD0392,REP068,2,5,35471.1,9871.1
ORD036803,2025-12-15,CUST01504,PROD0361,REP065,5,20,145444.0,-896.0
ORD036804,2024-11-14,CUST04459,PROD0214,REP068,3,20,83325.6,14796.6
ORD036805,2025-10-14,CUST00741,PROD0004,REP047,3,0,124827.0,38970.0
ORD036806,2026-02-26,CUST02613,PROD0267,REP036,5,20,52364.0,6309.0
ORD036807,2026-03-14,CUST02165,PROD0430,REP010,5,0,132485.0,36965.0
ORD036808,2024-07-10,CUST02481,PROD0052,REP088,2,5,8531.0,1601.0
ORD036809,2025-06-27,CUST04613,PROD0387,REP071,2,20,34982.4,1844.4
ORD036810,2024-12-22,CUST02169,PROD0010,REP019,2,15,114508.6,28346.6
ORD036811,2024-11-11,CUST00546,PROD0263,REP061,3,15,94181.7,3329.7
ORD036812,2025-07-24,CUST02959,PROD0460,REP059,2,15,70050.2,13322.2
ORD036813,2024-12-01,CUST02604,PROD0281,REP037,4,15,218701.6,50969.6
ORD036814,2025-10-13,CUST04004,PROD0387,REP016,5,0,109320.0,26475.0
ORD036815,2025-06-12,CUST01338,PROD0178,REP082,3,15,51451.35,8155.35
ORD036816,2026-04-17,CUST01895,PROD0319,REP010,3,15,18110.1,2687.1
ORD036817,2024-07-29,CUST03013,PROD0123,REP063,1,15,27880.85,2444.85
ORD036818,2025-09-20,CUST04684,PROD0087,REP018,3,10,33080.4,2768.4
ORD036819,2025-10-16,CUST04270,PROD0345,REP003,4,20,75728.0,1836.0
ORD036820,2025-01-22,CUST03279,PROD0335,REP055,4,20,200665.6,12829.6
ORD036821,2024-08-23,CUST01691,PROD0230,REP026,1,5,38256.5,10475.5
